Event_ID	2D_hit_ID	Hit_center_U_strip_ID	Hit_center_V_strip_ID
71	32	917	1044.5
71	33	917	1068
71	34	917	1074.5
71	35	917	1106
71	36	917	1111
71	37	935.5	1028.5
71	38	935.5	1044.5
71	39	935.5	1068
71	40	935.5	1074.5
71	41	935.5	1106
71	42	935.5	1111
72	0	2593.5	2384
72	1	2593.5	2409.5
72	2	2593.5	2433.5
72	3	2668	2433.5
72	4	2668	2531
73	0	1875	1746.5
73	1	1875	1747.5
73	2	1875	1825
73	3	1894	1746.5
73	4	1894	1747.5
73	5	1894	1825
73	6	1915	1747.5
73	7	1915	1825
74	0	1411	1620
74	1	1411	1666.5
74	2	1411	1670.5
74	3	1469	1620
74	4	1469	1666.5
74	5	1469	1670.5
74	6	1469	1716
74	7	1526.5	1666.5
74	8	1526.5	1670.5
74	9	1526.5	1716
74	10	1526.5	1747.5
74	11	1526.5	1752
74	12	1526.5	1756
75	0	2816	2463.5
75	1	2816	2474.5
75	2	2816	2499
75	3	2816	2508
75	4	2816	2517
75	5	2816	2542
75	6	2816	2560
75	7	2849	2499
75	8	2849	2508
75	9	2849	2517
75	10	2849	2542
75	11	2849	2560
75	12	2849	2572
75	13	2864.5	2499
75	14	2864.5	2508
75	15	2864.5	2517
75	16	2864.5	2542
75	17	2864.5	2560
75	18	2864.5	2572
75	19	2880	2517
75	20	2880	2542
75	21	2880	2560
75	22	2880	2572
75	23	2906	2542
75	24	2906	2560
75	25	2906	2572
75	26	2906	2621
75	27	2938.5	2560
75	28	2938.5	2572
75	29	2938.5	2621
75	30	2951	2560
75	31	2951	2572
75	32	2951	2621
75	33	2951	2662
76	0	1614.5	1134
76	1	1614.5	1171
76	2	1661.5	1171
76	3	1661.5	1240
76	4	1711	1240
76	5	1711	1271.5
76	6	1711	1286.5
77	0	2624.5	2235
77	1	2655	2235
77	2	2655	2258.5
77	3	2675	2235
77	4	2675	2258.5
77	5	2675	2267
77	6	2675	2273.5
77	7	2689.5	2235
77	8	2689.5	2258.5
77	9	2689.5	2267
77	10	2689.5	2273.5
77	11	2689.5	2235
77	12	2689.5	2258.5
77	13	2689.5	2267
77	14	2689.5	2273.5
77	15	2707.5	2235
77	16	2707.5	2258.5
77	17	2707.5	2267
77	18	2707.5	2273.5
77	19	2707.5	2292
78	0	1755	1371
78	1	1755	1386
78	2	1805	1371
78	3	1805	1386
78	4	1805	1417.5
78	5	1805	1420.5
78	6	1811	1371
78	7	1811	1386
78	8	1811	1417.5
78	9	1811	1420.5
79	0	1084	1084.5
79	1	1084	1091
79	2	1084	1093.5
79	3	1084	1163.5
79	4	1102.5	1091
79	5	1102.5	1093.5
79	6	1102.5	1163.5
79	7	1116	1163.5
79	8	1124	1163.5
79	9	1124	1208.5
79	10	1129	1163.5
79	11	1129	1208.5
79	12	1129	1214
79	13	1134	1163.5
79	14	1134	1208.5
79	15	1134	1214
79	16	1137	1163.5
79	17	1137	1208.5
79	18	1137	1214
79	19	1149.5	1163.5
79	20	1149.5	1208.5
79	21	1149.5	1214
79	22	1156	1163.5
79	23	1156	1208.5
79	24	1156	1214
79	25	1177.5	1163.5
79	26	1177.5	1208.5
79	27	1177.5	1214
79	28	1186.5	1163.5
79	29	1186.5	1208.5
79	30	1186.5	1214
79	31	1187.5	1163.5
79	32	1187.5	1208.5
79	33	1187.5	1214
79	34	1187.5	1257.5
80	0	3543	2902
80	1	3543	2909
80	2	3585	2902
80	3	3585	2909
80	4	3585	2967
80	5	3618	2902
80	6	3618	2909
80	7	3618	2967
81	0	3343	2676.5
81	1	3343	2710
81	2	3343	2720.5
81	3	3343	2749
81	4	3392.5	2710
81	5	3392.5	2720.5
81	6	3392.5	2749
81	7	3392.5	2773
81	8	3392.5	2781
81	9	3392.5	2783.5
81	10	3392.5	2785
81	11	3404.5	2710
81	12	3404.5	2720.5
81	13	3404.5	2749
81	14	3404.5	2773
81	15	3404.5	2781
81	16	3404.5	2783.5
81	17	3404.5	2785
81	18	3408.5	2720.5
81	19	3408.5	2749
81	20	3408.5	2773
81	21	3408.5	2781
81	22	3408.5	2783.5
81	23	3408.5	2785
81	24	3418	2720.5
81	25	3418	2749
81	26	3418	2773
81	27	3418	2781
81	28	3418	2783.5
81	29	3418	2785
82	0	1311	1330
82	1	1311	1361.5
82	2	1428	1505
83	0	2048	1828
83	1	2048	1848
83	2	2048	1875.5
83	3	2048	1889
83	4	2048	1911.5
83	5	2048	1919
83	6	2077	1929
83	7	2085.5	1875.5
83	8	2085.5	1889
83	9	2085.5	1911.5
83	10	2085.5	1919
83	11	2085.5	1929
83	12	2085.5	1942
83	13	2114.5	1875.5
83	14	2114.5	1889
83	15	2114.5	1911.5
83	16	2114.5	1919
83	17	2114.5	1929
83	18	2114.5	1942
83	19	2119	1875.5
83	20	2119	1889
83	21	2119	1911.5
83	22	2119	1919
83	23	2119	1929
83	24	2119	1942
83	25	2160	1911.5
83	26	2160	1919
83	27	2160	1929
83	28	2160	1942
83	29	2160	1989
83	30	2160	1992
83	31	2160	1997.5
83	32	2160	2000
83	33	2160	2003
83	34	2160	2005
83	35	2160	2006
83	36	2166	1911.5
83	37	2166	1919
83	38	2166	1929
83	39	2166	1942
83	40	2166	1989
83	41	2166	1992
83	42	2166	1997.5
83	43	2166	2000
83	44	2166	2003
83	45	2166	2005
83	46	2166	2006
84	0	3151	2826.5
84	1	3151	2844.5
84	2	3151	2846
84	3	3151	2858.5
84	4	3151	2864.5
84	5	3160	2826.5
84	6	3160	2844.5
84	7	3160	2846
84	8	3160	2854
84	9	3160	2858.5
84	10	3160	2864.5
84	11	3192	2826.5
84	12	3192	2844.5
84	13	3192	2846
84	14	3192	2858.5
84	15	3192	2864.5
84	16	3192	2869.5
84	17	3192	2876
85	0	1356	1393.5
85	1	1356	1398.5
85	2	1356	1435
85	3	1356	1438
85	4	1356	1444
85	5	1356	1452
85	6	1356	1470
85	7	1356	1483.5
85	8	1370	1398.5
85	9	1370	1435
85	10	1370	1438
85	11	1370	1444
85	12	1370	1452
85	13	1370	1470
85	14	1370	1483.5
85	15	1370	1495.5
85	16	1403	1435
85	17	1403	1438
85	18	1403	1444
85	19	1403	1452
85	20	1403	1470
85	21	1403	1483.5
85	22	1403	1495.5
85	23	1419	1435
85	24	1419	1438
85	25	1419	1444
85	26	1419	1452
85	27	1419	1470
85	28	1419	1483.5
85	29	1419	1495.5
85	30	1431	1444
85	31	1431	1452
85	32	1431	1470
85	33	1431	1483.5
85	34	1431	1495.5
85	35	1432.5	1444
85	36	1432.5	1452
85	37	1432.5	1470
85	38	1432.5	1483.5
85	39	1432.5	1495.5
86	0	1854.5	1562
86	1	1854.5	1574
86	2	1854.5	1579
86	3	1854.5	1606.5
86	4	1854.5	1608
86	5	1854.5	1619
86	6	1854.5	1625
86	7	1854.5	1656
86	8	1877	1579
86	9	1877	1606.5
86	10	1877	1608
86	11	1877	1619
86	12	1877	1625
86	13	1877	1656
87	0	2389	1697
87	1	2389	1765.5
87	2	2421	1697
87	3	2421	1765.5
87	4	2421	1772.5
87	5	2421	1779.5
87	6	2421	1784
87	7	2447	1765.5
87	8	2447	1772.5
87	9	2447	1779.5
87	10	2447	1784
87	11	2456.5	1765.5
87	12	2456.5	1772.5
87	13	2456.5	1779.5
87	14	2456.5	1784
87	15	2456.5	1815.5
87	16	2468.5	1765.5
87	17	2468.5	1772.5
87	18	2468.5	1779.5
87	19	2468.5	1784
87	20	2468.5	1815.5
87	21	2468.5	1817
87	22	2484	1765.5
87	23	2484	1772.5
87	24	2484	1779.5
87	25	2484	1784
87	26	2484	1815.5
87	27	2484	1817
87	28	2484	1828
88	0	1942.5	1951.5
88	1	1942.5	1953.5
88	2	1942.5	1985
88	3	1942.5	2036
88	4	1975	1985
88	5	1975	2036
88	6	1975	2057
88	7	1975	2059.5
88	8	1991	1985
88	9	1991	2036
88	10	1991	2057
88	11	1991	2059.5
88	12	1999	2036
88	13	1999	2057
88	14	1999	2059.5
88	15	2004	2036
88	16	2004	2057
88	17	2004	2059.5
88	18	2022.5	2036
88	19	2022.5	2057
88	20	2022.5	2059.5
88	21	2022.5	2109.5
88	22	2043	2036
88	23	2043	2057
88	24	2043	2059.5
88	25	2043	2109.5
88	26	2043	2115.5
89	0	1305	1325.5
89	1	1305	1331
89	2	1305	1357
89	3	1305	1378.5
89	4	1336	1325.5
89	5	1336	1331
89	6	1336	1357
89	7	1336	1378.5
89	8	1336	1407
89	9	1366	1325.5
89	10	1366	1331
89	11	1366	1357
89	12	1366	1378.5
89	13	1366	1407
89	14	1366	1413.5
89	15	1396.5	1357
89	16	1396.5	1378.5
89	17	1396.5	1407
89	18	1396.5	1413.5
89	19	1396.5	1439.5
89	20	1426.5	1378.5
89	21	1426.5	1407
89	22	1426.5	1413.5
89	23	1426.5	1439.5
89	24	1426.5	1457.5
89	25	1426.5	1467
89	26	1429.5	1378.5
89	27	1429.5	1407
89	28	1429.5	1413.5
89	29	1429.5	1439.5
89	30	1429.5	1457.5
89	31	1429.5	1467
90	0	1167.5	1005
90	1	1167.5	1029.5
90	2	1167.5	1045.5
90	3	1200.5	1005
90	4	1200.5	1029.5
90	5	1200.5	1045.5
90	6	1234	1029.5
90	7	1234	1045.5
91	0	813.5	1123
91	1	813.5	1146
91	2	813.5	1166
91	3	813.5	1179
91	4	838	1123
91	5	838	1146
91	6	838	1166
91	7	838	1179
91	8	870	1123
91	9	870	1146
91	10	870	1166
91	11	870	1179
91	12	870	1213
91	13	878	1123
91	14	878	1146
91	15	878	1166
91	16	878	1179
91	17	878	1213
91	18	917.5	1166
91	19	917.5	1179
91	20	917.5	1213
91	21	917.5	1244
91	22	917.5	1250
91	23	929.5	1166
91	24	929.5	1179
91	25	929.5	1213
91	26	929.5	1244
91	27	929.5	1250
91	28	929.5	1256
91	29	939	1166
91	30	939	1179
91	31	939	1213
91	32	939	1244
91	33	939	1250
91	34	939	1256
91	35	942	1166
91	36	942	1179
91	37	942	1213
91	38	942	1244
91	39	942	1250
91	40	942	1256
91	41	943	1179
91	42	943	1213
91	43	943	1244
91	44	943	1250
91	45	943	1256
92	0	503	726
92	1	503	791.5
92	2	503	806.5
92	3	503	822
92	4	538.5	726
92	5	538.5	791.5
92	6	538.5	806.5
92	7	538.5	822
92	8	538.5	1002
92	9	538.5	1015.5
92	10	538.5	1033.5
92	11	639.5	1002
92	12	639.5	1015.5
92	13	639.5	1033.5
92	14	639.5	1060
92	15	639.5	1066
92	16	716.5	1183.5
93	0	3526	2901
93	1	3526	2938
93	2	3526	2940
93	3	3526	2955.5
93	4	3580	2857.5
93	5	3580	2875
93	6	3580	2901
93	7	3580	2938
93	8	3580	2940
93	9	3580	2955.5
93	10	3590.5	2857.5
93	11	3590.5	2875
93	12	3590.5	2901
93	13	3590.5	2938
93	14	3590.5	2940
93	15	3590.5	2955.5
93	16	3612	2857.5
93	17	3612	2875
93	18	3612	2901
93	19	3612	2938
93	20	3612	2940
93	21	3612	2955.5
93	22	3616.5	2857.5
93	23	3616.5	2875
93	24	3616.5	2901
93	25	3616.5	2938
93	26	3616.5	2940
93	27	3616.5	2955.5
93	28	3678	2794.5
93	29	3678	2826.5
93	30	3678	2857.5
93	31	3678	2875
93	32	3678	2901
93	33	3678	2938
93	34	3678	2940
93	35	3678	2955.5
93	36	3679	2794.5
93	37	3679	2826.5
93	38	3679	2857.5
93	39	3679	2875
93	40	3679	2901
93	41	3679	2938
93	42	3679	2940
93	43	3679	2955.5
93	44	3711.5	2794.5
93	45	3711.5	2826.5
93	46	3711.5	2857.5
93	47	3711.5	2875
93	48	3711.5	2901
93	49	3711.5	2938
93	50	3711.5	2940
93	51	3711.5	2955.5
93	52	3744	2826.5
93	53	3744	2857.5
93	54	3744	2875
93	55	3744	2901
93	56	3744	2938
93	57	3744	2940
93	58	3744	2955.5
93	59	3749	2826.5
93	60	3749	2857.5
93	61	3749	2875
93	62	3749	2901
93	63	3749	2938
93	64	3749	2940
93	65	3749	2955.5
93	66	3761	2826.5
93	67	3761	2857.5
93	68	3761	2875
93	69	3761	2901
93	70	3761	2938
93	71	3761	2940
93	72	3761	2955.5
93	73	3802.5	2857.5
93	74	3802.5	2875
93	75	3802.5	2901
93	76	3802.5	2938
93	77	3802.5	2940
93	78	3802.5	2955.5
94	0	1332.5	1052
94	1	1332.5	1075
94	2	1332.5	1083.5
94	3	1332.5	1097.5
94	4	1335	1052
94	5	1335	1075
94	6	1335	1083.5
94	7	1335	1097.5
94	8	1339.5	1052
94	9	1339.5	1075
94	10	1339.5	1083.5
94	11	1339.5	1097.5
94	12	1365	1052
94	13	1365	1075
94	14	1365	1083.5
94	15	1365	1097.5
94	16	1365	1123
94	17	1390.5	1052
94	18	1390.5	1075
94	19	1390.5	1083.5
94	20	1390.5	1097.5
94	21	1390.5	1123
94	22	1390.5	1145.5
94	23	1451.5	1083.5
94	24	1451.5	1097.5
94	25	1451.5	1123
94	26	1451.5	1145.5
95	0	2629.5	2371
95	1	2629.5	2401.5
95	2	2629.5	2408.5
95	3	2629.5	2437.5
95	4	2639.5	2371
95	5	2639.5	2401.5
95	6	2639.5	2408.5
95	7	2639.5	2437.5
95	8	2639.5	2469.5
95	9	2644.5	2371
95	10	2644.5	2401.5
95	11	2644.5	2408.5
95	12	2644.5	2437.5
95	13	2644.5	2469.5
95	14	2715	2437.5
95	15	2736.5	2437.5
95	16	2736.5	2469.5
95	17	2736.5	2513
95	18	2765.5	2469.5
95	19	2765.5	2513
96	0	2735.5	2298
96	1	2735.5	2317
96	2	2735.5	2359
96	3	2735.5	2360.5
96	4	2735.5	2393.5
96	5	2765	2317
96	6	2765	2359
96	7	2765	2360.5
96	8	2765	2393.5
96	9	2777	2359
96	10	2777	2360.5
96	11	2777	2393.5
97	0	3009	2578.5
97	1	3009	2663.5
97	2	3009	2663.5
97	3	3009	2674.5
97	4	3119	2663.5
97	5	3119	2663.5
97	6	3119	2674.5
97	7	3119	2691
97	8	3119	2692.5
97	9	3119	2721
97	10	3119	2742.5
97	11	3119	2745
98	0	1325	1468.5
98	1	1325	1502
98	2	1325	1523
98	3	1332	1468.5
98	4	1332	1502
98	5	1332	1523
98	6	1332	1571.5
98	7	1357	1502
98	8	1357	1523
98	9	1357	1571.5
98	10	1364	1502
98	11	1364	1523
98	12	1364	1571.5
98	13	1398.5	1523
98	14	1398.5	1571.5
98	15	1398.5	1603.5
98	16	1454.5	1571.5
98	17	1454.5	1603.5
98	18	1454.5	1636
99	0	1019.5	733.5
99	1	1074	733.5
99	2	1074	822
99	3	1090.5	822
99	4	1156.5	822
99	5	1156.5	894.5
100	0	3450	2782.5
100	1	3450	2798
100	2	3450	2801
100	3	3450	2809
100	4	3455	2782.5
100	5	3455	2798
100	6	3455	2801
100	7	3455	2809
100	8	3500	2782.5
100	9	3500	2798
100	10	3500	2801
100	11	3500	2809
100	12	3500	2878.5
100	13	3518	2798
100	14	3518	2801
100	15	3518	2809
100	16	3518	2878.5
100	17	3548.5	2878.5
101	0	2780	2034.5
101	1	2780	2089
101	2	2780	2121
101	3	2780	2139.5
101	4	2785.5	2089
101	5	2785.5	2121
101	6	2785.5	2139.5
101	7	2785.5	2141
101	8	2834.5	2089
101	9	2834.5	2121
101	10	2834.5	2139.5
101	11	2834.5	2141
101	12	2834.5	2158
101	13	2834.5	2173.5
101	14	2849.5	2089
101	15	2849.5	2121
101	16	2849.5	2139.5
101	17	2849.5	2141
101	18	2849.5	2158
101	19	2849.5	2173.5
101	20	2855	2089
101	21	2855	2121
101	22	2855	2139.5
101	23	2855	2141
101	24	2855	2158
101	25	2855	2173.5
101	26	2855	2191
102	0	1938	1801.5
102	1	1938	1818.5
102	2	1938	1824.5
102	3	1938	1825
102	4	1938	1848.5
102	5	2002.5	1848.5
102	6	2002.5	1905.5
102	7	2002.5	1926
102	8	2002.5	1943
103	0	3499.5	2490
103	1	3499.5	2518.5
103	2	3499.5	2523.5
103	3	3512	2490
103	4	3512	2518.5
103	5	3512	2523.5
104	0	3291.5	2707.5
104	1	3313.5	2707.5
104	2	3313.5	2778.5
105	0	1336	1491.5
105	1	1337	1491.5
105	2	1370.5	1491.5
105	3	1395	1491.5
105	4	1395	1584.5
105	5	1395	1591
105	6	1421.5	1584.5
105	7	1421.5	1591
105	8	1421.5	1608
105	9	1425.5	1584.5
105	10	1425.5	1591
105	11	1425.5	1608
105	12	1425.5	1613
106	0	1547	1501.5
106	1	1547	1512.5
106	2	1547	1533
106	3	1547	1550
106	4	1547	1590
106	5	1561.5	1501.5
106	6	1561.5	1512.5
106	7	1561.5	1533
106	8	1561.5	1550
106	9	1561.5	1590
106	10	1604	1533
106	11	1604	1550
106	12	1604	1590
106	13	1604	1608.5
106	14	1612	1533
106	15	1612	1550
106	16	1612	1590
106	17	1612	1608.5
107	0	944	1138.5
107	1	944	1183
107	2	944	1220.5
107	3	1001	1183
107	4	1001	1220.5
107	5	1001	1234
107	6	1001	1236.5
108	0	2734.5	2505
108	1	2734.5	2521
108	2	2738.5	2505
108	3	2738.5	2521
108	4	2766	2444.5
108	5	2766	2450.5
108	6	2766	2460.5
108	7	2766	2472
108	8	2766	2505
108	9	2766	2521
108	10	2766	2635
108	11	2791	2450.5
108	12	2791	2460.5
108	13	2791	2472
108	14	2791	2505
108	15	2791	2521
108	16	2791	2635
108	17	2791	2650.5
108	18	2817.5	2472
108	19	2817.5	2505
108	20	2817.5	2521
108	21	2817.5	2635
108	22	2817.5	2650.5
108	23	2881	2521
108	24	2881	2635
108	25	2881	2650.5
108	26	2881	2705.5
108	27	2883.5	2521
108	28	2883.5	2635
108	29	2883.5	2650.5
109	0	2816.5	2586.5
109	1	2816.5	2643.5
109	2	2816.5	2652
109	3	2816.5	2655
109	4	2816.5	2656
109	5	2829	2586.5
109	6	2829	2643.5
109	7	2829	2652
109	8	2829	2655
109	9	2829	2656
109	10	2849	2586.5
109	11	2849	2643.5
109	12	2849	2652
109	13	2849	2655
109	14	2849	2656
109	15	2849	2686
109	16	2863.5	2643.5
109	17	2863.5	2652
109	18	2863.5	2655
109	19	2863.5	2656
109	20	2863.5	2686
109	21	2863.5	2692.5
109	22	2880.5	2643.5
109	23	2880.5	2652
109	24	2880.5	2655
109	25	2880.5	2656
109	26	2880.5	2686
109	27	2880.5	2692.5
110	0	2991	2463
110	1	2991	2507
110	2	2991	2528
110	3	2991	2552.5
110	4	3006	2463
110	5	3006	2507
110	6	3006	2528
110	7	3006	2552.5
110	8	3015	2507
110	9	3015	2528
110	10	3015	2552.5
110	11	3023.5	2507
110	12	3023.5	2528
110	13	3023.5	2552.5
110	14	3027	2507
110	15	3027	2528
110	16	3027	2552.5
110	17	3047	2507
110	18	3047	2528
110	19	3047	2552.5
110	20	3047	2591.5
110	21	3082	2528
110	22	3082	2552.5
110	23	3082	2591.5
110	24	3094	2528
110	25	3094	2552.5
110	26	3094	2591.5
110	27	3107.5	2552.5
110	28	3107.5	2591.5
111	0	2144	1694
111	1	2144	1736.5
111	2	2144	1741.5
111	3	2150	1694
111	4	2150	1736.5
111	5	2150	1741.5
111	6	2178	1694
111	7	2178	1736.5
111	8	2178	1741.5
112	0	932	1199
112	1	932	1223
112	2	932	1229
112	3	932	1242.5
112	4	932	1257.5
112	5	932	1259
112	6	965.5	1223
112	7	965.5	1229
112	8	965.5	1242.5
112	9	965.5	1257.5
112	10	965.5	1259
112	11	965.5	1288.5
112	12	965.5	1306.5
112	13	995.5	1229
112	14	995.5	1242.5
112	15	995.5	1257.5
112	16	995.5	1259
112	17	995.5	1288.5
112	18	995.5	1306.5
112	19	995.5	1316
112	20	1005.5	1242.5
112	21	1005.5	1257.5
112	22	1005.5	1259
112	23	1005.5	1288.5
112	24	1005.5	1306.5
112	25	1005.5	1316
112	26	1022.5	1257.5
112	27	1022.5	1259
112	28	1022.5	1288.5
112	29	1022.5	1306.5
112	30	1022.5	1316
112	31	1027.5	1257.5
112	32	1027.5	1259
112	33	1027.5	1288.5
112	34	1027.5	1306.5
112	35	1027.5	1316
113	0	1960.5	1460
113	1	1960.5	1486
113	2	1960.5	1526.5
113	3	1995	1460
113	4	1995	1486
113	5	1995	1526.5
113	6	2012	1486
113	7	2012	1526.5
113	8	2020	1486
113	9	2020	1526.5
113	10	2029.5	1486
113	11	2029.5	1526.5
113	12	2050.5	1526.5
114	0	2599	2434.5
114	1	2599	2452
114	2	2599	2478.5
114	3	2599	2509
114	4	2627	2452
114	5	2627	2478.5
114	6	2627	2509
114	7	2627	2531.5
114	8	2644	2478.5
114	9	2644	2509
114	10	2644	2531.5
114	11	2669.5	2478.5
114	12	2669.5	2509
114	13	2669.5	2531.5
114	14	2669.5	2562
114	15	2669.5	2569.5
114	16	2670	2478.5
114	17	2670	2509
114	18	2670	2531.5
114	19	2670	2562
114	20	2670	2569.5
114	21	2701	2509
114	22	2701	2531.5
114	23	2701	2562
114	24	2701	2569.5
114	25	2701	2592
114	26	2701	2594
115	0	1309	1155
115	1	1309	1196
115	2	1309	1207
115	3	1309	1228
115	4	1309	1246
115	5	1315	1196
115	6	1315	1207
115	7	1315	1228
115	8	1315	1246
115	9	1346.5	1196
115	10	1346.5	1207
115	11	1346.5	1228
115	12	1346.5	1246
116	0	2819	2378
116	1	2829.5	2378
116	2	2829.5	2394.5
116	3	2850	2378
116	4	2850	2394.5
116	5	2850	2411.5
117	0	2351.5	1705
117	1	2351.5	1711.5
117	2	2351.5	1727
117	3	2351.5	1758
117	4	2351.5	1761.5
117	5	2351.5	1767.5
117	6	2351.5	1775
117	7	2382	1727
117	8	2382	1758
117	9	2382	1761.5
117	10	2382	1767.5
117	11	2382	1775
117	12	2382	1806
117	13	2382	1810
118	0	1542	1610
118	1	1542	1637
118	2	1542	1652
118	3	1562	1610
118	4	1562	1637
118	5	1562	1652
118	6	1562	1683
118	7	1562	1685
118	8	1583	1610
118	9	1583	1637
118	10	1583	1652
118	11	1583	1683
118	12	1583	1685
118	13	1594	1610
118	14	1594	1637
118	15	1594	1652
118	16	1594	1683
118	17	1594	1685
118	18	1594	1707
118	19	1616	1637
118	20	1616	1652
118	21	1616	1683
118	22	1616	1685
118	23	1616	1707
118	24	1616	1721
118	25	1653.5	1652
118	26	1653.5	1683
118	27	1653.5	1685
118	28	1653.5	1707
118	29	1653.5	1721
118	30	1653.5	1739.5
118	31	1653.5	1750
119	0	2992	2595.5
119	1	2992	2627
119	2	2992	2642
119	3	2992	2658.5
119	4	2992	2682
119	5	3033.5	2627
119	6	3033.5	2642
119	7	3033.5	2658.5
119	8	3033.5	2682
119	9	3035.5	2627
119	10	3035.5	2642
119	11	3035.5	2658.5
119	12	3035.5	2682
119	13	3051.5	2642
119	14	3051.5	2658.5
119	15	3051.5	2682
119	16	3051.5	2729.5
119	17	3073	2658.5
119	18	3073	2682
119	19	3073	2729.5
119	20	3073	2740
119	21	3073	2745.5
119	22	3078	2658.5
119	23	3078	2682
119	24	3078	2729.5
119	25	3078	2740
119	26	3078	2745.5
120	0	2856	2553.5
120	1	2856	2601.5
120	2	2856	2616
120	3	2856	2625
120	4	2856	2627.5
120	5	2905	2601.5
120	6	2905	2616
120	7	2905	2625
120	8	2905	2627.5
120	9	2905	2658
120	10	2905	2685.5
120	11	2912	2601.5
120	12	2912	2616
120	13	2912	2625
120	14	2912	2627.5
120	15	2912	2658
120	16	2912	2685.5
120	17	2912	2690
120	18	2919.5	2601.5
120	19	2919.5	2616
120	20	2919.5	2625
120	21	2919.5	2627.5
120	22	2919.5	2658
120	23	2919.5	2685.5
120	24	2919.5	2690
120	25	2937	2616
120	26	2937	2625
120	27	2937	2627.5
120	28	2937	2658
120	29	2937	2685.5
120	30	2937	2690
120	31	2961	2625
120	32	2961	2627.5
120	33	2961	2658
120	34	2961	2685.5
120	35	2961	2690
120	36	2961	2724.5
120	37	2962	2625
120	38	2962	2627.5
120	39	2962	2658
120	40	2962	2685.5
120	41	2962	2690
120	42	2962	2724.5
120	43	2963	2625
120	44	2963	2627.5
120	45	2963	2658
120	46	2963	2685.5
120	47	2963	2690
120	48	2963	2724.5
120	49	2963	2728
121	0	2866.5	2411
121	1	2866.5	2438.5
121	2	2866.5	2443
121	3	2866.5	2455.5
121	4	2866.5	2483
121	5	2868.5	2411
121	6	2868.5	2438.5
121	7	2868.5	2443
121	8	2868.5	2455.5
121	9	2868.5	2483
121	10	2881	2411
121	11	2881	2438.5
121	12	2881	2443
121	13	2881	2455.5
121	14	2881	2483
121	15	2901.5	2438.5
121	16	2901.5	2443
121	17	2901.5	2455.5
121	18	2901.5	2483
121	19	2913.5	2438.5
121	20	2913.5	2443
121	21	2913.5	2455.5
121	22	2913.5	2483
122	0	1876.5	1715.5
122	1	1876.5	1748
122	2	1876.5	1766.5
122	3	1929	1748
122	4	1929	1766.5
122	5	1929	1797
122	6	1929	1829
122	7	1955	1748
122	8	1955	1766.5
122	9	1955	1797
122	10	1955	1829
123	0	3573	2923.5
123	1	3573	2946.5
123	2	3579	2946.5
123	3	3658.5	3047
123	4	3658.5	3079.5
123	5	3664.5	3047
123	6	3664.5	3079.5
123	7	3669.5	3047
123	8	3669.5	3079.5
124	0	1877	1316
124	1	1877	1321
124	2	1877	1355
124	3	1877	1373
124	4	1883.5	1316
124	5	1883.5	1321
124	6	1883.5	1355
124	7	1883.5	1373
125	0	3254	2272
125	1	3254	2294
125	2	3254	2352.5
125	3	3254	2357.5
125	4	3280	2294
125	5	3280	2352.5
125	6	3280	2357.5
125	7	3280	2380
126	0	2595.5	2210
126	1	2595.5	2225
126	2	2618	2225
126	3	2659.5	2335.5
127	0	1706.5	1645
127	1	1706.5	1658.5
127	2	1706.5	1690
127	3	1706.5	1645
127	4	1706.5	1658.5
127	5	1706.5	1690
127	6	1706.5	1743.5
127	7	1779.5	1690
127	8	1779.5	1743.5
127	9	1851	1743.5
127	10	1851	1816
128	0	2138	2180.5
129	0	2849.5	2088.5
129	1	2849.5	2108
129	2	2849.5	2141
129	3	2849.5	2153
130	0	2422	1951
130	1	2422	1981
130	2	2422	2023.5
130	3	2422	2028
130	4	2442	1951
130	5	2442	1981
130	6	2442	2023.5
130	7	2442	2028
130	8	2447	1951
130	9	2447	1981
130	10	2447	2023.5
130	11	2447	2028
130	12	2471.5	1981
130	13	2471.5	2023.5
130	14	2471.5	2028
130	15	2479.5	1981
130	16	2479.5	2023.5
130	17	2479.5	2028
130	18	2505.5	2023.5
130	19	2505.5	2028
131	0	3386.5	2987
131	1	3386.5	2987
131	2	3458	2987
131	3	3458	3034
131	4	3464	2987
131	5	3464	3034
131	6	3472.5	2987
131	7	3472.5	3034
131	8	3472.5	3068
131	9	3483	2987
131	10	3483	3034
131	11	3483	3068
132	0	3363.5	2851.5
132	1	3363.5	2886
132	2	3381.5	2851.5
132	3	3381.5	2886
132	4	3395	2851.5
132	5	3395	2886
132	6	3395	2939
132	7	3429.5	2886
132	8	3429.5	2939
132	9	3429.5	2953.5
132	10	3445	2886
132	11	3445	2939
132	12	3445	2953.5
133	0	1972.5	1725.5
133	1	1972.5	1780
133	2	1972.5	1796
133	3	1972.5	1797.5
133	4	1972.5	1806
133	5	1972.5	1810
133	6	2016	1780
133	7	2016	1796
133	8	2016	1797.5
133	9	2016	1806
133	10	2016	1810
133	11	2016	1819
133	12	2017.5	1780
133	13	2017.5	1796
133	14	2017.5	1797.5
133	15	2017.5	1806
133	16	2017.5	1810
133	17	2017.5	1819
133	18	2024	1780
133	19	2024	1796
133	20	2024	1797.5
133	21	2024	1806
133	22	2024	1810
133	23	2024	1819
133	24	2024	1850.5
133	25	2027	1780
133	26	2027	1796
133	27	2027	1797.5
133	28	2027	1806
133	29	2027	1810
133	30	2027	1819
133	31	2027	1850.5
133	32	2092	1797.5
133	33	2092	1806
133	34	2092	1810
133	35	2092	1819
