event_id,n_u_fired,n_v_fired,roi_ustrip_min,roi_ustrip_max,roi_vstrip_min,roi_vstrip_max,n_uv_fired_sum,n_uv_fired_product,roi_u_width,roi_v_width,roi_uv_width_product,ML_success,CURRENT_success
9391,59,42,637.0,787.0,650.0,862.0,101,2478,151.0,213.0,32163.0,True,True
9393,47,93,3014.0,3164.0,2488.0,2701.0,140,4371,151.0,214.0,32314.0,True,True
9394,36,79,2498.0,2648.0,2370.0,2582.0,115,2844,151.0,213.0,32163.0,True,False
9399,41,55,1157.0,1307.0,880.0,1092.0,96,2255,151.0,213.0,32163.0,False,False
9403,29,68,1814.0,1964.0,1778.0,1990.0,97,1972,151.0,213.0,32163.0,False,False
9404,29,92,816.0,966.0,1177.0,1389.0,121,2668,151.0,213.0,32163.0,True,False
9405,69,92,2492.0,2642.0,1891.0,2103.0,161,6348,151.0,213.0,32163.0,True,False
9406,47,95,1855.0,2005.0,1646.0,1858.0,142,4465,151.0,213.0,32163.0,True,False
9407,38,64,2637.0,2787.0,2356.0,2568.0,102,2432,151.0,213.0,32163.0,True,True
9408,74,108,1837.0,1987.0,1700.0,1912.0,182,7992,151.0,213.0,32163.0,True,False
9412,68,198,1500.0,1710.0,1527.0,2042.0,266,13464,211.0,516.0,108876.0,True,True
9415,27,114,2099.0,2249.0,1867.0,2079.0,141,3078,151.0,213.0,32163.0,True,False
9417,73,92,2646.0,2796.0,2110.0,2322.0,165,6716,151.0,213.0,32163.0,True,True
9419,66,82,2380.0,2530.0,2274.0,2486.0,148,5412,151.0,213.0,32163.0,True,False
9425,64,88,2857.0,3007.0,2078.0,2290.0,152,5632,151.0,213.0,32163.0,True,True
9426,83,85,2784.0,2934.0,2262.0,2474.0,168,7055,151.0,213.0,32163.0,True,False
9428,71,157,275.0,648.0,316.0,993.0,228,11147,374.0,678.0,253572.0,True,True
9429,64,92,2297.0,2447.0,1864.0,2076.0,156,5888,151.0,213.0,32163.0,True,True
9441,52,103,1812.0,1962.0,1839.0,2051.0,155,5356,151.0,213.0,32163.0,True,True
9443,41,140,324.0,682.0,481.0,1132.0,181,5740,359.0,652.0,234068.0,True,True
9445,91,207,1057.0,1319.0,1183.0,1741.0,298,18837,263.0,559.0,147017.0,True,False
9449,33,97,2283.0,2433.0,2069.0,2281.0,130,3201,151.0,213.0,32163.0,True,True
9454,63,109,2523.0,2673.0,1801.0,2014.0,172,6867,151.0,214.0,32314.0,True,False
9456,42,90,1671.0,1821.0,1238.0,1450.0,132,3780,151.0,213.0,32163.0,True,False
9458,83,226,2446.0,2648.0,1410.0,1933.0,309,18758,203.0,524.0,106372.0,True,True
9461,43,96,1648.0,1798.0,1119.0,1331.0,139,4128,151.0,213.0,32163.0,True,False
9462,55,60,3432.0,3582.0,2426.0,2638.0,115,3300,151.0,213.0,32163.0,False,True
9464,38,48,2587.0,2737.0,2055.0,2267.0,86,1824,151.0,213.0,32163.0,False,False
9476,74,103,2171.0,2321.0,2138.0,2351.0,177,7622,151.0,214.0,32314.0,True,False
9477,32,53,1241.0,1391.0,813.0,1025.0,85,1696,151.0,213.0,32163.0,True,False
9478,34,109,1795.0,1945.0,1603.0,1815.0,143,3706,151.0,213.0,32163.0,True,True
9480,41,73,2707.0,2857.0,2180.0,2392.0,114,2993,151.0,213.0,32163.0,True,True
9481,56,102,2276.0,2426.0,2206.0,2418.0,158,5712,151.0,213.0,32163.0,True,True
9484,35,88,1506.0,1656.0,1519.0,1731.0,123,3080,151.0,213.0,32163.0,True,False
9485,58,87,1224.0,1374.0,1241.0,1454.0,145,5046,151.0,214.0,32314.0,True,True
9487,76,93,3068.0,3218.0,2686.0,2898.0,169,7068,151.0,213.0,32163.0,True,True
9488,73,116,1283.0,1433.0,1289.0,1501.0,189,8468,151.0,213.0,32163.0,True,True
9491,58,85,1861.0,2011.0,1651.0,1863.0,143,4930,151.0,213.0,32163.0,True,True
9493,31,78,1723.0,1873.0,1558.0,1771.0,109,2418,151.0,214.0,32314.0,True,True
9494,71,111,2725.0,2875.0,2345.0,2557.0,182,7881,151.0,213.0,32163.0,True,True
9496,42,62,800.0,950.0,708.0,920.0,104,2604,151.0,213.0,32163.0,False,False
9497,38,55,1487.0,1637.0,1103.0,1315.0,93,2090,151.0,213.0,32163.0,True,True
9501,27,66,1192.0,1342.0,1001.0,1213.0,93,1782,151.0,213.0,32163.0,True,True
9509,76,104,2835.0,2985.0,2003.0,2215.0,180,7904,151.0,213.0,32163.0,True,True
9510,54,73,903.0,1053.0,771.0,983.0,127,3942,151.0,213.0,32163.0,True,True
9511,36,81,2606.0,2756.0,2209.0,2422.0,117,2916,151.0,214.0,32314.0,False,False
9513,78,170,494.0,854.0,258.0,950.0,248,13260,361.0,693.0,250173.0,True,True
9515,49,172,629.0,972.0,340.0,1021.0,221,8428,344.0,682.0,234608.0,False,True
9518,59,97,1273.0,1423.0,1336.0,1548.0,156,5723,151.0,213.0,32163.0,True,False
9525,72,63,3191.0,3341.0,2763.0,2975.0,135,4536,151.0,213.0,32163.0,True,True
9528,78,114,2299.0,2449.0,1906.0,2119.0,192,8892,151.0,214.0,32314.0,False,True
9535,70,94,2368.0,2518.0,1907.0,2119.0,164,6580,151.0,213.0,32163.0,True,False
9542,43,93,1627.0,1777.0,1587.0,1799.0,136,3999,151.0,213.0,32163.0,False,True
9545,62,100,3203.0,3353.0,2623.0,2835.0,162,6200,151.0,213.0,32163.0,False,False
9548,36,91,1559.0,1709.0,1613.0,1825.0,127,3276,151.0,213.0,32163.0,True,True
9552,23,104,2680.0,2830.0,2022.0,2234.0,127,2392,151.0,213.0,32163.0,True,False
9553,85,221,701.0,1004.0,910.0,1502.0,306,18785,304.0,593.0,180272.0,True,False
9560,71,104,2198.0,2348.0,1949.0,2161.0,175,7384,151.0,213.0,32163.0,True,True
9563,41,40,2809.0,2959.0,2365.0,2577.0,81,1640,151.0,213.0,32163.0,True,True
9565,117,182,744.0,1067.0,505.0,1162.0,299,21294,324.0,658.0,213192.0,True,True
9567,26,95,1844.0,1994.0,1809.0,2022.0,121,2470,151.0,214.0,32314.0,False,False
9568,66,95,960.0,1110.0,892.0,1104.0,161,6270,151.0,213.0,32163.0,True,False
9569,37,177,440.0,773.0,720.0,1334.0,214,6549,334.0,615.0,205410.0,True,True
9572,86,69,3536.0,3891.0,2944.0,3274.0,155,5934,356.0,331.0,117836.0,False,True
9584,106,83,2999.0,3276.0,2749.0,3112.0,189,8798,278.0,364.0,101192.0,True,False
9585,36,80,1251.0,1401.0,1242.0,1454.0,116,2880,151.0,213.0,32163.0,True,False
9586,79,77,1972.0,2122.0,1808.0,2020.0,156,6083,151.0,213.0,32163.0,True,True
9587,112,250,1257.0,1525.0,633.0,1275.0,362,28000,269.0,643.0,172967.0,True,True
9592,123,245,772.0,1077.0,799.0,1411.0,368,30135,306.0,613.0,187578.0,True,True
9593,37,105,2440.0,2590.0,1936.0,2148.0,142,3885,151.0,213.0,32163.0,True,True
9595,64,88,2530.0,2680.0,2241.0,2453.0,152,5632,151.0,213.0,32163.0,False,False
9598,39,89,3372.0,3522.0,2760.0,2972.0,128,3471,151.0,213.0,32163.0,True,True
9600,73,71,1027.0,1177.0,1051.0,1263.0,144,5183,151.0,213.0,32163.0,True,True
9601,93,85,3563.0,3926.0,2889.0,3223.0,178,7905,364.0,335.0,121940.0,False,True
9604,183,149,963.0,1251.0,804.0,1418.0,332,27267,289.0,615.0,177735.0,True,True
9605,114,168,379.0,759.0,89.0,806.0,282,19152,381.0,718.0,273558.0,True,False
9609,115,114,1037.0,1187.0,1313.0,1525.0,229,13110,151.0,213.0,32163.0,True,True
9614,23,67,3255.0,3405.0,2952.0,3164.0,90,1541,151.0,213.0,32163.0,False,False
9616,45,78,1169.0,1319.0,1238.0,1450.0,123,3510,151.0,213.0,32163.0,True,False
9617,33,50,1582.0,1732.0,1105.0,1317.0,83,1650,151.0,213.0,32163.0,True,True
9618,58,86,2557.0,2707.0,2280.0,2493.0,144,4988,151.0,214.0,32314.0,True,True
9619,43,80,2540.0,2690.0,1890.0,2102.0,123,3440,151.0,213.0,32163.0,True,True
9627,40,94,2696.0,2846.0,2267.0,2479.0,134,3760,151.0,213.0,32163.0,True,True
9629,24,106,873.0,1023.0,1078.0,1290.0,130,2544,151.0,213.0,32163.0,True,False
1344,121,241,800.0,1107.0,728.0,1352.0,362,29161,308.0,625.0,192500.0,True,False
1346,27,89,1768.0,1918.0,1529.0,1741.0,116,2403,151.0,213.0,32163.0,True,True
1347,21,92,1738.0,1888.0,1779.0,1991.0,113,1932,151.0,213.0,32163.0,True,True
1349,37,82,1159.0,1309.0,917.0,1129.0,119,3034,151.0,213.0,32163.0,True,True
1350,49,75,2838.0,2988.0,2512.0,2724.0,124,3675,151.0,213.0,32163.0,True,False
1352,35,98,1556.0,1706.0,1049.0,1261.0,133,3430,151.0,213.0,32163.0,True,False
1355,39,89,1457.0,1607.0,1554.0,1766.0,128,3471,151.0,213.0,32163.0,True,True
1358,32,102,1744.0,1894.0,1520.0,1732.0,134,3264,151.0,213.0,32163.0,True,True
1368,60,73,2057.0,2207.0,1447.0,1659.0,133,4380,151.0,213.0,32163.0,True,False
1370,39,52,1667.0,1817.0,1543.0,1755.0,91,2028,151.0,213.0,32163.0,True,False
1372,83,56,2446.0,2596.0,1936.0,2149.0,139,4648,151.0,214.0,32314.0,True,False
1374,73,94,846.0,996.0,1127.0,1339.0,167,6862,151.0,213.0,32163.0,True,False
1375,47,116,2139.0,2289.0,1947.0,2159.0,163,5452,151.0,213.0,32163.0,False,False
1378,143,148,894.0,1189.0,802.0,1415.0,291,21164,296.0,614.0,181744.0,False,False
1381,40,87,1817.0,1967.0,1565.0,1778.0,127,3480,151.0,214.0,32314.0,False,False
1382,41,87,1614.0,1764.0,1529.0,1741.0,128,3567,151.0,213.0,32163.0,False,False
1383,70,103,2349.0,2499.0,2139.0,2352.0,173,7210,151.0,214.0,32314.0,True,False
1384,24,71,1385.0,1535.0,1463.0,1676.0,95,1704,151.0,214.0,32314.0,False,True
1386,30,188,465.0,798.0,707.0,1324.0,218,5640,334.0,618.0,206412.0,True,False
1390,30,47,2256.0,2406.0,1894.0,2106.0,77,1410,151.0,213.0,32163.0,False,True
1393,58,92,3386.0,3536.0,2868.0,3080.0,150,5336,151.0,213.0,32163.0,True,False
1395,83,67,3590.0,3955.0,2937.0,3265.0,150,5561,366.0,329.0,120414.0,True,True
1398,65,68,3578.0,3728.0,2746.0,2958.0,133,4420,151.0,213.0,32163.0,True,False
1401,125,95,1012.0,1162.0,1003.0,1215.0,220,11875,151.0,213.0,32163.0,True,True
1402,50,84,2283.0,2433.0,2154.0,2366.0,134,4200,151.0,213.0,32163.0,True,True
1414,104,102,898.0,1048.0,1036.0,1248.0,206,10608,151.0,213.0,32163.0,True,True
1416,15,81,1312.0,1462.0,1403.0,1615.0,96,1215,151.0,213.0,32163.0,True,False
1417,42,55,1826.0,1976.0,1359.0,1571.0,97,2310,151.0,213.0,32163.0,True,False
1421,39,71,1887.0,2037.0,1615.0,1827.0,110,2769,151.0,213.0,32163.0,True,False
1422,40,93,1811.0,1961.0,1459.0,1671.0,133,3720,151.0,213.0,32163.0,True,True
1425,122,224,729.0,1027.0,976.0,1557.0,346,27328,299.0,582.0,174018.0,True,False
1429,35,72,2417.0,2567.0,2149.0,2361.0,107,2520,151.0,213.0,32163.0,True,True
1432,40,74,3036.0,3186.0,2499.0,2711.0,114,2960,151.0,213.0,32163.0,True,True
1434,159,245,973.0,1243.0,1143.0,1705.0,404,38955,271.0,563.0,152573.0,True,True
1435,28,90,3207.0,3357.0,2433.0,2645.0,118,2520,151.0,213.0,32163.0,False,True
1436,54,80,1149.0,1299.0,1054.0,1266.0,134,4320,151.0,213.0,32163.0,True,False
1441,23,56,3038.0,3188.0,2600.0,2812.0,79,1288,151.0,213.0,32163.0,True,False
1443,57,156,734.0,1041.0,818.0,1425.0,213,8892,308.0,608.0,187264.0,True,False
1448,32,103,3442.0,3592.0,2589.0,2801.0,135,3296,151.0,213.0,32163.0,True,True
1452,61,84,3620.0,3770.0,2718.0,2930.0,145,5124,151.0,213.0,32163.0,True,True
1460,32,51,3004.0,3154.0,2672.0,2884.0,83,1632,151.0,213.0,32163.0,True,False
1462,58,99,2349.0,2499.0,2024.0,2236.0,157,5742,151.0,213.0,32163.0,True,True
1474,50,76,3121.0,3271.0,2789.0,3001.0,126,3800,151.0,213.0,32163.0,True,False
1475,41,160,242.0,614.0,357.0,1026.0,201,6560,373.0,670.0,249910.0,True,True
1479,40,75,2696.0,2846.0,2029.0,2241.0,115,3000,151.0,213.0,32163.0,True,False
1480,44,78,2963.0,3113.0,2360.0,2573.0,122,3432,151.0,214.0,32314.0,True,False
1483,53,41,3411.0,3561.0,2967.0,3179.0,94,2173,151.0,213.0,32163.0,False,False
1488,52,56,2147.0,2297.0,2040.0,2252.0,108,2912,151.0,213.0,32163.0,True,True
1495,26,93,2161.0,2311.0,1881.0,2093.0,119,2418,151.0,213.0,32163.0,True,False
1496,29,68,2698.0,2848.0,2223.0,2435.0,97,1972,151.0,213.0,32163.0,True,True
1497,83,42,981.0,1131.0,766.0,979.0,125,3486,151.0,214.0,32314.0,False,True
1501,40,73,2095.0,2245.0,2074.0,2287.0,113,2920,151.0,214.0,32314.0,True,False
1504,62,84,3369.0,3519.0,2621.0,2833.0,146,5208,151.0,213.0,32163.0,True,False
1505,47,201,643.0,956.0,832.0,1435.0,248,9447,314.0,604.0,189656.0,False,False
1508,36,59,1376.0,1526.0,1351.0,1564.0,95,2124,151.0,214.0,32314.0,False,True
1514,62,89,2905.0,3055.0,2596.0,2808.0,151,5518,151.0,213.0,32163.0,True,True
1517,59,46,3070.0,3220.0,2780.0,2992.0,105,2714,151.0,213.0,32163.0,True,False
1520,49,91,576.0,726.0,549.0,761.0,140,4459,151.0,213.0,32163.0,True,False
1521,58,103,2742.0,2892.0,2156.0,2368.0,161,5974,151.0,213.0,32163.0,True,True
1524,53,80,2764.0,2914.0,2421.0,2633.0,133,4240,151.0,213.0,32163.0,False,False
1535,71,104,2460.0,2610.0,2168.0,2380.0,175,7384,151.0,213.0,32163.0,True,True
1538,68,56,894.0,1044.0,1354.0,1566.0,124,3808,151.0,213.0,32163.0,True,True
1540,62,80,2603.0,2753.0,2436.0,2648.0,142,4960,151.0,213.0,32163.0,True,True
1543,51,95,2528.0,2678.0,2271.0,2483.0,146,4845,151.0,213.0,32163.0,False,False
1545,24,27,2802.0,2952.0,2274.0,2486.0,51,648,151.0,213.0,32163.0,True,False
1548,117,78,485.0,842.0,301.0,986.0,195,9126,358.0,686.0,245588.0,True,True
1551,34,61,1460.0,1610.0,1406.0,1618.0,95,2074,151.0,213.0,32163.0,True,False
1556,65,102,2228.0,2378.0,2105.0,2317.0,167,6630,151.0,213.0,32163.0,False,False
1560,57,81,1141.0,1291.0,1280.0,1492.0,138,4617,151.0,213.0,32163.0,True,True
1561,53,90,2949.0,3099.0,2406.0,2618.0,143,4770,151.0,213.0,32163.0,True,True
1564,31,71,832.0,982.0,1018.0,1230.0,102,2201,151.0,213.0,32163.0,True,True
1567,89,225,557.0,898.0,482.0,1139.0,314,20025,342.0,658.0,225036.0,False,True
1569,33,76,2675.0,2825.0,2118.0,2331.0,109,2508,151.0,214.0,32314.0,True,True
1571,45,164,1904.0,2054.0,1534.0,1746.0,209,7380,151.0,213.0,32163.0,True,False
1572,22,91,676.0,826.0,890.0,1102.0,113,2002,151.0,213.0,32163.0,True,True
1574,41,73,2158.0,2308.0,2059.0,2271.0,114,2993,151.0,213.0,32163.0,True,True
1575,27,65,730.0,880.0,1040.0,1252.0,92,1755,151.0,213.0,32163.0,True,False
1576,41,75,2109.0,2259.0,1814.0,2026.0,116,3075,151.0,213.0,32163.0,True,True
1577,92,131,1739.0,1889.0,1520.0,1732.0,223,12052,151.0,213.0,32163.0,True,True
1579,492,698,961.0,2691.0,393.0,2839.0,1190,343416,1731.0,2447.0,4235757.0,False,False
1582,46,85,2954.0,3104.0,2208.0,2420.0,131,3910,151.0,213.0,32163.0,False,False
1583,32,85,3115.0,3265.0,2362.0,2574.0,117,2720,151.0,213.0,32163.0,False,False
1584,68,143,298.0,671.0,289.0,972.0,211,9724,374.0,684.0,255816.0,True,True
1585,38,85,736.0,886.0,1075.0,1287.0,123,3230,151.0,213.0,32163.0,True,False
1586,76,212,673.0,981.0,867.0,1464.0,288,16112,309.0,598.0,184782.0,True,False
1589,48,68,2359.0,2509.0,2188.0,2400.0,116,3264,151.0,213.0,32163.0,False,False
1591,23,51,2597.0,2747.0,2471.0,2683.0,74,1173,151.0,213.0,32163.0,False,False
1594,43,50,2453.0,2603.0,1933.0,2145.0,93,2150,151.0,213.0,32163.0,True,False
1596,46,28,815.0,965.0,675.0,887.0,74,1288,151.0,213.0,32163.0,True,True
1598,70,111,2903.0,3053.0,2034.0,2246.0,181,7770,151.0,213.0,32163.0,True,True
1606,49,84,2475.0,2625.0,1993.0,2205.0,133,4116,151.0,213.0,32163.0,False,True
1609,24,89,2484.0,2634.0,1960.0,2172.0,113,2136,151.0,213.0,32163.0,True,True
1613,66,68,1714.0,1864.0,1505.0,1718.0,134,4488,151.0,214.0,32314.0,False,False
1621,103,76,2874.0,3024.0,2079.0,2291.0,179,7828,151.0,213.0,32163.0,True,True
1623,58,29,3617.0,3767.0,3027.0,3239.0,87,1682,151.0,213.0,32163.0,True,True
1630,50,115,2547.0,2697.0,2280.0,2493.0,165,5750,151.0,214.0,32314.0,True,True
1632,56,48,1949.0,2099.0,1851.0,2063.0,104,2688,151.0,213.0,32163.0,True,False
1634,43,96,1146.0,1296.0,1235.0,1447.0,139,4128,151.0,213.0,32163.0,True,True
1640,57,71,3229.0,3379.0,2585.0,2797.0,128,4047,151.0,213.0,32163.0,False,False
1642,117,158,1441.0,1657.0,1504.0,2021.0,275,18486,217.0,518.0,112406.0,True,False
1644,65,102,1704.0,1854.0,1538.0,1750.0,167,6630,151.0,213.0,32163.0,False,False
1645,17,42,3366.0,3516.0,2918.0,3130.0,59,714,151.0,213.0,32163.0,True,False
1646,50,70,3264.0,3414.0,2800.0,3012.0,120,3500,151.0,213.0,32163.0,True,True
1647,74,86,1237.0,1387.0,1358.0,1570.0,160,6364,151.0,213.0,32163.0,True,False
1651,49,101,1619.0,1769.0,1680.0,1892.0,150,4949,151.0,213.0,32163.0,False,False
1653,42,90,3455.0,3605.0,2645.0,2857.0,132,3780,151.0,213.0,32163.0,True,True
1654,41,98,3243.0,3393.0,2483.0,2695.0,139,4018,151.0,213.0,32163.0,False,False
1655,25,111,2613.0,2763.0,1857.0,2069.0,136,2775,151.0,213.0,32163.0,True,True
1663,24,58,3254.0,3404.0,2801.0,3013.0,82,1392,151.0,213.0,32163.0,True,True
1664,18,53,2415.0,2565.0,2255.0,2467.0,71,954,151.0,213.0,32163.0,True,False
1666,55,80,2249.0,2399.0,2114.0,2326.0,135,4400,151.0,213.0,32163.0,True,False
1676,92,100,602.0,957.0,182.0,887.0,192,9200,356.0,706.0,251336.0,False,True
1677,53,45,1369.0,1519.0,1125.0,1338.0,98,2385,151.0,214.0,32314.0,True,False
1678,65,62,2807.0,2957.0,2422.0,2634.0,127,4030,151.0,213.0,32163.0,True,True
1680,54,94,1447.0,1597.0,1517.0,1730.0,148,5076,151.0,214.0,32314.0,True,True
1683,141,56,999.0,1149.0,649.0,861.0,197,7896,151.0,213.0,32163.0,True,True
1684,34,45,1409.0,1559.0,1293.0,1505.0,79,1530,151.0,213.0,32163.0,True,True
1688,34,103,2329.0,2479.0,1902.0,2114.0,137,3502,151.0,213.0,32163.0,True,True
1689,43,67,1987.0,2137.0,1590.0,1802.0,110,2881,151.0,213.0,32163.0,True,True
1693,18,70,3226.0,3376.0,2874.0,3087.0,88,1260,151.0,214.0,32314.0,True,True
1696,25,89,2990.0,3140.0,2292.0,2504.0,114,2225,151.0,213.0,32163.0,True,False
1704,57,60,2616.0,2766.0,2155.0,2367.0,117,3420,151.0,213.0,32163.0,True,False
1716,54,65,1410.0,1560.0,1254.0,1466.0,119,3510,151.0,213.0,32163.0,True,True
1717,57,83,2395.0,2545.0,2075.0,2287.0,140,4731,151.0,213.0,32163.0,False,False
1718,30,71,2322.0,2472.0,2158.0,2370.0,101,2130,151.0,213.0,32163.0,True,True
1720,46,83,1365.0,1515.0,1229.0,1441.0,129,3818,151.0,213.0,32163.0,True,True
1723,60,101,2003.0,2153.0,1735.0,1947.0,161,6060,151.0,213.0,32163.0,False,False
1724,72,115,2037.0,2187.0,1897.0,2109.0,187,8280,151.0,213.0,32163.0,True,False
1725,54,67,1702.0,1852.0,1811.0,2023.0,121,3618,151.0,213.0,32163.0,True,True
1730,53,52,3313.0,3463.0,2552.0,2764.0,105,2756,151.0,213.0,32163.0,True,False
1735,39,84,2545.0,2695.0,2063.0,2276.0,123,3276,151.0,214.0,32314.0,True,False
1739,36,65,3243.0,3393.0,2744.0,2956.0,101,2340,151.0,213.0,32163.0,True,True
1742,21,17,482.0,632.0,586.0,798.0,38,357,151.0,213.0,32163.0,True,False
1743,68,64,869.0,1019.0,738.0,951.0,132,4352,151.0,214.0,32314.0,True,False
1748,48,56,2694.0,2844.0,2399.0,2612.0,104,2688,151.0,214.0,32314.0,True,True
1750,40,60,1610.0,1760.0,1416.0,1628.0,100,2400,151.0,213.0,32163.0,False,False
1751,38,86,2605.0,2755.0,1905.0,2117.0,124,3268,151.0,213.0,32163.0,False,False
1752,126,110,3567.0,3930.0,2904.0,3236.0,236,13860,364.0,333.0,121212.0,True,True
1753,98,253,1168.0,1417.0,1278.0,1824.0,351,24794,250.0,547.0,136750.0,True,True
1760,165,210,926.0,1237.0,431.0,1101.0,375,34650,312.0,671.0,209352.0,True,True
1768,38,131,1609.0,1759.0,1624.0,1836.0,169,4978,151.0,213.0,32163.0,True,False
1769,105,62,961.0,1111.0,1065.0,1277.0,167,6510,151.0,213.0,32163.0,True,True
1770,136,199,928.0,1215.0,884.0,1486.0,335,27064,288.0,603.0,173664.0,True,True
1771,39,19,3146.0,3296.0,2740.0,2952.0,58,741,151.0,213.0,32163.0,False,False
1776,58,94,2427.0,2577.0,2264.0,2476.0,152,5452,151.0,213.0,32163.0,False,False
1777,58,219,1961.0,2122.0,1604.0,2112.0,277,12702,162.0,509.0,82458.0,True,True
1778,24,47,525.0,675.0,830.0,1042.0,71,1128,151.0,213.0,32163.0,True,True
1782,38,41,3465.0,3615.0,2936.0,3148.0,79,1558,151.0,213.0,32163.0,True,True
1783,44,85,2641.0,2791.0,2468.0,2681.0,129,3740,151.0,214.0,32314.0,True,True
1789,32,66,1678.0,1828.0,1338.0,1550.0,98,2112,151.0,213.0,32163.0,False,True
1791,62,90,1444.0,1594.0,1518.0,1730.0,152,5580,151.0,213.0,32163.0,False,False
1792,170,164,860.0,1155.0,834.0,1442.0,334,27880,296.0,609.0,180264.0,True,True
1793,56,104,2527.0,2677.0,1872.0,2084.0,160,5824,151.0,213.0,32163.0,True,False
1800,39,90,1420.0,1570.0,1364.0,1576.0,129,3510,151.0,213.0,32163.0,True,False
1804,38,92,2832.0,2982.0,2286.0,2498.0,130,3496,151.0,213.0,32163.0,True,True
1809,50,91,2712.0,2862.0,2231.0,2443.0,141,4550,151.0,213.0,32163.0,True,False
1810,40,75,2012.0,2162.0,1637.0,1849.0,115,3000,151.0,213.0,32163.0,False,True
1822,110,208,495.0,843.0,441.0,1104.0,318,22880,349.0,664.0,231736.0,True,False
1825,45,42,3194.0,3344.0,2799.0,3011.0,87,1890,151.0,213.0,32163.0,True,True
1827,75,95,3156.0,3306.0,2786.0,2998.0,170,7125,151.0,213.0,32163.0,False,False
1828,92,79,2596.0,2746.0,2346.0,2558.0,171,7268,151.0,213.0,32163.0,True,True
1830,39,62,2626.0,2776.0,2347.0,2559.0,101,2418,151.0,213.0,32163.0,True,False
1833,109,99,3525.0,3883.0,2857.0,3195.0,208,10791,359.0,339.0,121701.0,True,True
1835,69,48,2955.0,3105.0,2703.0,2915.0,117,3312,151.0,213.0,32163.0,True,False
1836,35,74,2416.0,2566.0,1728.0,1940.0,109,2590,151.0,213.0,32163.0,True,False
1838,41,84,1192.0,1342.0,1069.0,1281.0,125,3444,151.0,213.0,32163.0,False,False
1841,64,73,598.0,748.0,838.0,1050.0,137,4672,151.0,213.0,32163.0,True,False
1848,63,139,1944.0,2094.0,1965.0,2177.0,202,8757,151.0,213.0,32163.0,True,False
1850,67,98,1569.0,1719.0,1576.0,1788.0,165,6566,151.0,213.0,32163.0,True,True
1852,27,59,3465.0,3615.0,2851.0,3063.0,86,1593,151.0,213.0,32163.0,True,True
1855,68,25,916.0,1066.0,733.0,945.0,93,1700,151.0,213.0,32163.0,True,True
1856,28,119,2977.0,3127.0,2368.0,2581.0,147,3332,151.0,214.0,32314.0,True,True
1861,52,92,2630.0,2780.0,2376.0,2588.0,144,4784,151.0,213.0,32163.0,False,False
1862,29,68,2004.0,2154.0,1854.0,2066.0,97,1972,151.0,213.0,32163.0,True,False
1863,31,84,3332.0,3482.0,2646.0,2859.0,115,2604,151.0,214.0,32314.0,True,True
1864,48,93,2879.0,3029.0,2365.0,2577.0,141,4464,151.0,213.0,32163.0,True,False
1865,36,48,2428.0,2578.0,1998.0,2210.0,84,1728,151.0,213.0,32163.0,True,True
1866,50,96,1813.0,1963.0,1705.0,1917.0,146,4800,151.0,213.0,32163.0,False,False
1872,55,109,2017.0,2167.0,1726.0,1938.0,164,5995,151.0,213.0,32163.0,True,True
1873,76,56,2455.0,2605.0,1747.0,1959.0,132,4256,151.0,213.0,32163.0,True,False
1875,58,75,2400.0,2550.0,2035.0,2247.0,133,4350,151.0,213.0,32163.0,True,False
1876,47,90,2630.0,2780.0,2383.0,2595.0,137,4230,151.0,213.0,32163.0,False,False
1877,54,56,3087.0,3237.0,2718.0,2930.0,110,3024,151.0,213.0,32163.0,True,True
1886,45,103,2266.0,2416.0,2034.0,2246.0,148,4635,151.0,213.0,32163.0,True,True
1891,71,94,893.0,1043.0,1027.0,1239.0,165,6674,151.0,213.0,32163.0,True,True
1892,29,63,1753.0,1903.0,1542.0,1754.0,92,1827,151.0,213.0,32163.0,False,False
1893,81,111,1604.0,1754.0,1729.0,1941.0,192,8991,151.0,213.0,32163.0,True,False
1896,38,30,3280.0,3430.0,2821.0,3033.0,68,1140,151.0,213.0,32163.0,True,True
1898,93,80,1026.0,1176.0,1115.0,1327.0,173,7440,151.0,213.0,32163.0,False,False
1900,63,64,893.0,1043.0,911.0,1123.0,127,4032,151.0,213.0,32163.0,True,False
1912,39,92,1593.0,1743.0,1369.0,1581.0,131,3588,151.0,213.0,32163.0,True,True
1916,50,80,2122.0,2272.0,2003.0,2215.0,130,4000,151.0,213.0,32163.0,True,False
1927,140,210,896.0,1174.0,1102.0,1668.0,350,29400,279.0,567.0,158193.0,True,True
1928,45,81,2634.0,2784.0,2172.0,2384.0,126,3645,151.0,213.0,32163.0,True,True
1931,53,77,2460.0,2610.0,2195.0,2407.0,130,4081,151.0,213.0,32163.0,True,True
1933,41,64,2612.0,2762.0,2369.0,2581.0,105,2624,151.0,213.0,32163.0,True,False
1934,47,82,2302.0,2452.0,1902.0,2114.0,129,3854,151.0,213.0,32163.0,True,True
1936,49,56,1749.0,1899.0,1480.0,1692.0,105,2744,151.0,213.0,32163.0,False,False
1939,62,87,1022.0,1172.0,735.0,947.0,149,5394,151.0,213.0,32163.0,True,False
1945,42,54,1479.0,1629.0,1307.0,1519.0,96,2268,151.0,213.0,32163.0,True,True
1947,19,60,1609.0,1759.0,1214.0,1426.0,79,1140,151.0,213.0,32163.0,True,False
1948,37,58,3268.0,3418.0,2728.0,2940.0,95,2146,151.0,213.0,32163.0,True,False
